96	164
94	165
93	165
91	165
89	165
88	165
87	165
86	165
85	165
84	165
83	165
82	165
82	164
81	164
80	163
79	163
79	162
78	162
78	161
78	160
77	159
76	159
76	158
75	157
75	156
74	156
74	155
73	154
73	153
73	152
73	151
73	150
72	149
72	148
72	147
72	146
72	144
72	142
72	141
72	140
73	140
73	139
73	138
73	137
73	136
73	135
74	134
74	133
75	132
75	131
76	131
76	130
76	129
76	128
75	128
75	127
75	126
74	125
73	125
73	124
72	123
72	122
71	122
71	121
71	120
71	119
70	119
70	118
70	117
69	117
69	116
69	115
69	114
69	113
69	112
69	111
70	111
70	110
70	109
71	109
71	108
71	107
72	106
72	105
73	105
73	104
73	102
74	101
74	100
75	98
75	97
76	97
76	96
76	95
77	94
77	93
77	92
77	91
78	91
78	90
78	89
78	88
78	87
78	86
78	85
78	84
78	83
78	82
78	81
78	80
78	79
78	78
78	77
78	76
78	75
79	75
79	73
80	72
80	71
81	70
81	69
82	68
83	68
84	67
85	66
85	65
86	65
86	64
87	64
87	63
88	63
89	63
89	62
90	62
91	61
92	61
92	60
93	60
93	59
94	59
95	58
96	58
96	57
97	57
98	57
98	56
99	56
100	55
101	54
102	53
102	52
103	52
104	52
105	51
106	50
107	49
108	49
108	48
109	47
110	47
111	46
112	46
113	46
113	45
114	45
114	44
115	44
116	43
117	43
118	42
119	41
120	41
121	41
122	40
123	40
123	39
124	39
125	38
126	38
127	37
128	37
128	36
130	36
131	35
132	35
133	35
134	35
135	35
136	35
137	35
138	35
139	35
140	35
141	35
142	35
143	35
144	35
145	35
146	35
147	35
148	35
149	35
150	35
151	35
152	35
153	35
154	35
155	35
156	36
158	36
158	37
159	37
160	38
161	38
161	39
162	39
163	39
163	40
164	40
165	41
166	41
167	41
167	42
169	43
169	44
170	44
170	46
171	46
171	47
172	48
173	48
173	49
174	50
174	51
174	52
175	53
175	54
176	55
176	57
177	58
177	59
177	60
178	60
178	61
178	62
178	63
178	64
178	65
178	66
178	67
178	68
178	69
179	70
179	71
180	72
180	73
180	74
181	74
182	74
182	75
183	75
183	76
184	76
185	77
186	77
187	77
188	77
189	77
190	77
191	77
192	77
193	77
194	77
195	77
196	77
197	77
198	77
199	77
200	77
201	77
202	77
203	77
204	77
97	163
96	165
96	166
96	167
96	168
96	169
96	170
95	171
95	172
94	172
94	173
94	174
94	175
95	175
96	176
98	176
99	176
100	176
101	176
102	175
104	175
104	174
105	174
106	173
107	173
108	173
108	174
108	175
108	176
108	177
108	178
108	179
107	180
107	181
106	181
106	183
105	183
105	184
104	184
104	185
104	186
105	186
106	186
108	186
109	186
110	186
111	185
112	184
113	184
114	184
115	184
115	185
115	186
115	187
114	188
113	189
113	190
113	191
113	192
113	193
112	193
112	194
113	194
114	194
115	194
116	194
117	194
118	194
119	194
120	194
120	193
121	193
122	193
123	193
123	194
124	194
125	194
126	194
127	194
128	194
129	193
130	192
130	191
130	190
130	189
131	188
131	187
132	186
133	186
134	186
134	187
134	188
135	189
135	190
135	191
135	192
135	193
134	193
134	194
134	195
134	196
135	196
136	196
137	196
138	195
139	195
139	194
140	194
141	193
141	192
142	192
143	192
144	192
145	192
145	193
146	194
146	196
147	196
147	197
148	197
149	197
150	197
151	197
152	196
153	194
154	194
154	193
155	193
155	192
156	192
157	192
158	192
158	193
159	194
159	195
159	196
160	196
160	197
161	197
162	197
163	197
164	197
165	197
166	197
168	196
169	196
170	195
171	195
171	194
172	194
172	193
172	192
172	191
173	191
173	189
174	189
174	188
176	187
177	187
178	187
180	187
180	188
181	188
182	188
182	189
183	190
184	191
185	191
186	191
187	191
188	191
188	190
188	189
189	189
189	188
190	188
191	188
192	188
192	189
193	189
193	190
193	191
194	191
195	191
195	192
196	192
197	192
197	193
198	193
199	193
199	192
200	191
99	131
99	133
99	134
100	135
101	138
103	140
104	141
105	144
106	145
108	147
110	150
112	151
113	152
117	155
118	156
119	156
123	157
107	130
105	128
105	129
105	130
106	130
106	131
106	132
107	133
108	134
109	136
111	137
112	139
113	140
115	142
117	143
118	145
120	146
122	148
123	149
124	149
127	150
128	150
129	150
113	121
113	122
115	124
116	126
117	127
118	129
119	130
121	132
122	133
123	135
125	137
126	138
127	139
129	141
130	142
131	144
132	144
134	145
135	146
136	146
137	146
138	146
121	115
122	116
122	117
124	120
126	121
127	122
130	126
132	127
134	128
137	130
138	131
140	133
144	135
145	135
146	136
147	136
148	136
130	114
128	113
129	113
132	115
133	116
135	117
138	120
140	122
141	123
144	126
145	128
147	129
148	132
149	133
150	135
152	137
153	138
154	139
155	139
139	113
137	113
138	113
139	113
140	112
141	112
143	112
145	112
147	112
148	112
150	112
152	113
153	114
154	116
155	117
156	119
156	120
157	122
157	124
158	125
158	127
159	128
159	130
159	132
159	133
160	134
160	135
161	136
156	108
156	107
157	106
158	106
160	106
161	107
163	108
166	111
168	112
169	114
172	117
173	119
174	120
175	124
176	125
177	127
178	129
179	130
180	131
180	132
181	132
182	133
183	133
163	102
162	99
162	98
163	98
165	98
166	98
167	98
168	99
170	100
172	102
174	104
175	105
178	108
178	110
180	112
181	115
181	116
182	118
182	121
182	122
182	124
182	128
182	129
181	131
181	133
181	135
181	136
182	139
182	141
182	142
184	145
184	146
185	148
186	149
187	150
187	152
187	153
151	131
152	132
152	133
154	135
154	136
156	138
157	140
158	142
160	145
161	146
162	148
165	151
167	152
168	154
171	156
172	158
172	159
173	161
173	162
132	119
130	118
131	118
132	119
132	120
133	120
134	122
134	123
135	124
137	126
138	127
139	129
141	131
142	133
143	135
144	136
145	138
145	140
146	142
146	144
146	146
147	148
147	150
148	153
148	155
149	156
150	157
151	159
152	161
153	162
155	164
156	165
157	166
158	167
159	168
159	169
160	169
158	169
123	129
122	127
123	127
124	127
126	129
128	131
130	133
132	135
133	137
135	140
136	143
137	145
138	148
139	150
139	151
140	153
141	154
142	156
143	158
144	159
145	161
146	163
147	164
148	166
149	167
150	168
151	169
152	170
154	171
155	171
156	171
157	171
157	170
104	125
104	123
105	123
106	124
108	124
109	124
110	125
114	125
115	127
117	128
119	129
120	131
121	132
122	134
122	136
123	139
123	141
124	145
124	146
124	148
124	149
124	151
125	152
125	154
125	155
126	156
126	157
127	158
127	160
128	161
129	161
129	162
130	163
131	163
132	164
133	164
134	165
135	165
136	167
138	167
141	168
142	169
143	169
146	170
147	171
148	171
151	172
152	172
95	124
96	125
97	125
98	127
99	128
100	129
101	131
102	132
103	134
104	136
105	138
105	140
106	142
106	144
107	145
107	146
107	147
107	148
107	149
107	151
107	152
107	153
107	155
107	156
108	157
108	159
109	160
109	161
110	162
110	163
113	165
114	166
116	167
120	168
122	169
123	169
125	170
127	171
128	172
130	173
134	175
136	176
138	176
138	178
139	178
111	143
111	142
112	142
113	142
115	142
116	142
117	144
119	145
120	146
122	148
123	150
124	152
125	154
127	156
128	157
130	159
132	161
134	163
135	165
137	166
139	168
140	170
141	171
143	172
144	173
145	173
145	174
146	174
116	110
117	109
118	109
119	109
121	109
122	110
124	110
125	111
128	113
130	115
132	117
133	119
134	121
136	124
137	126
137	127
138	131
139	132
141	134
142	138
143	140
144	142
145	145
147	147
148	148
149	150
150	152
151	153
152	154
154	155
154	156
155	157
156	157
157	158
158	158
142	110
141	109
140	108
140	107
140	106
141	106
142	106
144	107
148	109
150	111
154	114
155	116
156	118
158	123
159	126
160	128
161	133
162	135
163	138
163	141
164	142
164	144
165	145
166	148
167	149
169	150
171	153
172	154
174	155
174	157
176	158
176	159
149	109
148	107
149	107
150	108
151	108
152	109
154	111
159	115
161	116
165	121
166	123
167	125
169	129
170	131
170	133
171	137
171	139
171	140
171	142
172	144
172	146
175	148
176	149
177	150
179	153
180	154
180	155
182	157
150	102
149	100
150	100
151	99
152	99
154	99
156	99
159	99
161	100
164	101
167	102
169	103
171	104
172	106
174	109
175	111
176	113
177	115
178	117
179	119
180	122
180	123
181	125
181	127
181	128
182	131
183	133
183	135
184	139
185	141
185	142
186	145
187	146
187	147
187	145
157	93
156	91
157	91
158	91
159	91
161	91
163	91
165	92
167	92
169	94
171	95
172	96
174	97
176	99
177	101
179	103
181	105
182	107
183	109
184	111
184	112
186	114
187	116
188	118
189	119
189	121
190	123
190	125
190	127
191	129
191	133
191	135
191	138
191	142
191	144
192	146
192	148
193	148
193	146
168	92
167	91
167	89
168	89
169	89
171	89
172	89
176	90
178	91
180	91
182	92
183	93
184	94
186	95
187	97
188	99
189	101
191	104
191	105
192	107
193	109
193	110
194	111
195	112
195	113
196	114
196	115
198	117
200	118
201	120
202	120
203	120
153	119
152	121
152	123
153	124
153	126
154	130
154	132
156	134
156	137
156	139
156	140
128	126
127	125
126	125
126	126
126	127
126	129
126	131
127	134
128	137
129	140
130	143
131	146
132	148
133	151
134	153
135	154
135	155
135	157
114	124
113	121
112	121
111	120
111	121
111	122
111	124
111	129
113	132
113	135
115	142
117	145
118	148
121	152
122	154
123	156
125	159
126	161
128	163
118	148
115	144
115	143
114	143
113	143
113	144
113	146
114	148
115	151
116	153
117	155
117	157
117	158
117	159
3	131
5	131
6	130
7	129
9	129
9	128
10	128
13	128
14	127
